text,pos,neg,distance
청명이 태도 급변 레전드 ㅋㅋㅋㅋㅋㅋㅋ,0,0,0
잠시만요 동룡이도 머리 포니테일로 묶었잖아요..!!! 아니..너무 잘생긴거 아닙니까?? 동룡이 공식 포니테일..진짜 짱이예요... 사랑해요 리코팀...,2,0,2
유사매.. 넓은 어깨+드디어나온 대가리라는 비속어...내스탈이야~~^^,2,0,2
유이설도 몰골이 말이 아니네 ㅋㅋㅋㅋ,0,0,0
청명아...소변본다매.....어....바지에......어..?,0,2,-2
지금 쓰면 베댓가능한가?,0,0,0
있는 집 자식이었어?! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0
청명이 귀염 뽀짝한 표정 찐으로 감탄 ^^,1,0,1
오 사천당가랑 운남 에피소드까지 쭉 그리시나보네 화종지회 끝나고 1년 쉬고 검총 에피 그렸던 것처럼 또 1년 휴식기 가지시나 싶었는데 다음 주 휴재가 무슨 상관ㅋ 푹 쉬다 오시고 앞으로도 잘 부탁드립니다. 미래에 청진 에피까지 웹툰으로 보게 된다면 눈물바다 터질듯,4,0,4
청명이가 땀을흘린걸 본적없어?여름이였다,2,0,2
(청명)님께서 새로운 (돈줄)을 획득하셨습니다.,2,0,2
님들 개큰에피직전이라 흥분한 건 알겠는데 직접적인 스포는 자제해주세용,3,0,3
있는 집 자식 조걸,0,0,0
눈 겁나 초롱초롱하네 ㅋㅋㅋㅋ,2,0,2
번쩍번쩍한 부잣집 도련님이 청명이가 온 뒤로부터 너덜너덜 해졌어요,0,0,0
청명이 눈빛 봐라ㅋㅋㅋ,0,0,0
여지껏 조걸을 바라볼때는 그냥 동태눈깔이었다가 저러니깐 적응안됨ㅋㅋㅋㅋㅋ,1,0,1
백천:청명이 땀 흘리는거 본적있냐?라는 장면에서 많은분들이 오해를 하실수 있습니다. 청명이 저고생을 해가며 가르쳐주니 우리도 열심히하자라는 생각으로 덤볐다는 오해.. 사실은 청명이 땀흘렸다 지금 지쳤으니 한번 까보자 입니다,16,7,9
조걸이네 집 소설로 읽고 생각했던 것보다 훨씬 더 크고 웅장해서 놀람,3,0,3
유이설 스파이처럼 쭈그려서 듣고있어ㅋㅋ,5,7,-2
조걸이 오늘따라 똑똑헤보여요ᆢ 뭐지?!,6,7,-1
썸네일 보고 안들어올수가 없자너ㅋㅋㅋㅋ,16,10,6
조걸 이정도면 화산에 돈쭐 좀 내주지;;ㅋㅋ,0,0,0
조걸(하 내돈),0,0,0
아아 드디어 그 이름이 나왔습니다 사천 당가......,9,8,1
얼마나 으리으리할까 했는데 진짜 완전 부자잖아 걸아 너... 다시 보인다... 더 까여도 되겟다...,4,0,4
땀은 초반에 사형들 데려다 연무장에서 돌로 훈련할때도 흘리지 않았나?? 동룡이랑 이설이는 못봤어도..다 기절해서 못본건가?,1,0,1
남들 다 정보 물어볼때 유이설 숨어 있는거 개귀엽네 ㅋㅋ,7,8,-1
조걸네 집 완전 부자입니다ㅋㅋㅋㅋㅋㅋ 돈 많음 오검 중에 걸이가 유일하게 허리띠? 차고 있는 것도 돈 많아서입니다,10,7,3
아니 청명이 표정 남자친구가 알고보니 재벌2세인 거 같은거마냥 좋아하네조걸네 집 돈 얼마나 뜯어먹으려고,10,8,2
청명이한테 대가리 맞고 잠깐 기절할테니 휴재 끝나면 깨워주세요....,1,0,1
"""다음화 휴재""",0,0,0
..? 핵금수저였네 조걸,1,0,1
아 안돼ㅠㅠㅠ 다음주 화요일에 내 생일인데 그때 화귀가 나오지 않다니ㅠㅠㅠ,1,0,1
? 유이설 팔뚝 뭐임 ㄷㄷ,4,0,4
한 화에 킬링포인트가 몇 개여..? 1. 화산에서 수련하는 컷 2. 사천까지 오는 내내 고생해서 메마른 4명 3. 정보수집중 혼자서 스파이물 찍는 유이설 4. ㄹㅇ 거지같이 생긴 개방거지. 5. 생각보다 꽤 그럴듯했던 성도상단 6. 진짜 휘황찬란한 사천상회 7. '뭔 일이 있길래 저 마귀가 눈망울을 저리 초롱초롱하게 뜨는거지?' 라는 생각이 들 정도의 썸네일... 거를 타선이 없는 화였다...!,7,7,0
표정 진짜 마치겠네ㅋㅋㅋㅋ 할배 맞냐?,5,8,-3
"뭐? 그래도 사고라고 안 팬다구요?ㅋㅋㅋ 현상도 저 수련 보면 입틀막하고 ""어후 아니였구나, 내 미안하네"" 하실듯ㅋㅋㅋㅋㅋ",1,0,1
작가님 유이설도 좀 카메라좀 비춰주세요 ㅋㅋ 상단 정문 올려다볼때 유이설만 빠져있고 ㅋㅋ,6,8,-2
스토리를 끊는건지 내 숨통을 끊는건지,2,0,2
"""새로운 돈줄 아니 지갑? 을 찾은 놈은 매우 신나있습니다""",1,0,1
나온다 당가.,2,1,1
청문 : 대 '견' 하구나 우리 청명이 ^^,2,0,2
울 큐티뽀짝 말랑콩떡 이설이 정보 들으려고 앉아있는거 ㅋ큐ㅠㅠㅠ 넘 커엽따ㅏㅏ,4,0,4
아니 작가님.. 하필 중간고사 기간에........좋은건가,2,0,2
조걸 : 그래도 같은 사형제 집인데 뜯어먹진 않겠지!청명 : ...... 조걸 : 그렇지 청명아? 청명 : ....... 조걸 : 청명아? 청명 : .......꺄..꺄르,10,7,3
잘 다녀오세요 리코팀! 기다리고있겠습니다!!,2,0,2
리코팀 한주지만 잘 쉬고 돌아오세요!!기다릴게요^^,1,0,1
와... 나뭇잎으로 입 때리는 연출 지린다...,7,7,0
이야... 조걸 집 이정도일줄은 몰랐는데... 소설로만 봐서 가늠이 안갔음,1,0,1
ㅋㅋㅋㅋㄱㅋ사랑에 빠진 청명이 표정,2,0,2
이제 당군악이랑 당보 당패 당소소 당외 나오겠네,1,0,1
🌸오늘 유이설 킬포🌸 수련할때 포니테일..!! 팔 근육 정보 얻으러 갈때 사람들말 몰래 들으려고 쭈그려앉는거>< 유이설 귀엽다..,10,8,2
유이설이 맞는 모습 보고싶어요..,0,2,-2
저저저 눈 똥그랗게 뜨고 뜯어먹을 생각부터 하는 꼬하지봐라!! 이게 청명이지,2,0,2
저 문을 장일소가 부순단 말이지,1,5,-4
청명아 너는 어쩜 땀흘린 모습도 귀엽니 킁카킁카,6,7,-1
동룡이 물통 드는 장면 뭐냐 화보 찍냐?,4,0,4
유이설 팔근육... 와...,5,7,-2
우리 걸이 근육만 있는거 아니다!!!!! 집안도 있고 얼굴...은 없지만 아무튼 잘 사는 집 자식이다!!!!! 우리 걸이 까지마라!!!!!!,2,0,2
계단 올라오는 장면에서 유이설 팔 근육.... ㄷㄷ,3,0,3
30일?ㄷㄷ,0,0,0
기대가 좋은 의미로 배신당한 없는집 자식들,1,0,1
조걸 돈있는집인거 보고 청띵 초롱초롱해짐 ㅋㅋㅋㄲ개귀엽다,6,7,-1
유이설은 걍 객잔가서 남정네들한테 물어만 봐도 간이고 쓸개고 다 빼줄 기세로 알려줄텐데 ㅎㅎ,1,1,0
오해하면 안될부분을 단체로 오해해버렸네 서로 어려운길로 가는중...,0,0,0
[system]: 청명이가 눈을 크게 뜹니다. 재물 탐지력이 상승했습니다.,10,7,3
유이설 기둥 뒤에서 정보조사 하는 거 귀엽냐고 ㅋㅋㅋㅋㅋㅋ,3,0,3
4 5화때 청명이 죽어라 땀빼는거 나왔었는데 윤종 조걸...? 너무 맞아서 잊어버렸나봄 ㅋㅋㅋ,1,0,1
비추로 벳댓 내리기 또 시작했눜ㅋㅋ 진짜 답없는 놈들ㅋㅋㅋㅋㅋ,1,0,1
조걸 잘 사는건 알고 있었는데 생각보다 훨씬 잘사는데..?,1,0,1
아아 드디어 그 이름이 나왔습니다 사천 당가......,10,7,3
재벌집 막내아들 조걸,19093,60,19033
막컷 청명이 얼굴은 아긴데 손은 남자야 ㅁㅊ,4,0,4
당보형님 간만에 뵙겠습니다..,0,1,-1
이게 뭐가 재밌다고 ㅋㅋ,0,1,-1
청명: 고아윤종: 고아 유이설: 후천적 고아 백천: 탈주닌자 조걸: 도련님...?,18,6,12
소설 보면서 상상했던 거 그대로 나온거같아서 기분좋다,11,7,4
휴재라니ㅠㅠㅠㅠ,0,0,0
사천당가.. 와 가슴이 웅장해진다,7,8,-1
난 올해안에 소소랑 당보를 볼 수 있을까???,1,5,-4
"당쑈너무기대됨...,,만두쑈얼마나사랑스러울지ㅠㅠ",2,3,-1
드디어 보냐 당보,2,1,1
🚨새 등장인물 스포 금지🚨홍대광 나왔을 때처럼 등장인물 이름 스포하지 마세요 홍대광 처음 나왔을 때 이름 안 나왔는데 베댓부터 이미 홍대광 드디어 나왔다 이러면서 스포했었음 그러니 이제부터는 새 등장인물 나오더라도 이름 나오기 전에는 절대 언급하지 마세요,50,15,35
다들 좀비 된채로 내리는거 개웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,0,1
내 담주 활욜에 전부가 살아졌어....,1,0,1
나뭇잎 떨어져서 주둥이 치는거 ㅋㅋㅋㅋㅋ장문사형이 닥치라고 그런건가?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0
당보당보야 드디어 널 만난단다,3,3,0
청명이 돈 냄새 나니까 눈 빛나는거봐ㅋㅋㅋㅋㅋㅋㅋ,0,0,0
막컷 진짜ㅋㅋ 왜 김청명 니가 설레냐고ㅠㅋㅋ,2,0,2
바람구멍이라니ㅋㅋㅋㅋ도발한번 겁나살벌하네ㅋㅋㅋ,0,0,0
아니 유이설 근육 뭐냐구 설렌다구청명이 마지막 표정 준내 귀여움ㅋㅋ,9,7,2
물지게 든 장면에서 유이설 등근육이랑 팔근육 ㄷㄷㄷㄷㄷㄷ,7,7,0
예전에 화음 개판 일때 조걸이 이건 우리 아버지가 와도 못살려 라고했는데........이번화 보니.....진짜 못살렸을까??,3,0,3
리코티 푹 쉬고오세요!!,2,0,2
ㅋㅋ 청명이 태도가 180도 달라지네 ㅋㅋㅋ,2,0,2
사제한테 처 맞는 사형이 알고보니 부잣집 도련님?!,2,0,2
막컷 청명이 이제껏 봐온 청명이 중에 제일 안광 넘치고 귀엽다ㅋㅋㅋㅋㅋㅠㅠㅠㅜㅜㅜㅜ,3,0,3
아니 청명이 또 눈 강아지 눈 됐다,3,0,3
맛있다,1,0,1
항상 조져지는건 나였다....,1,0,1
아니 조걸 저정도로 있는집 자제였냐고ㅋㅋㅋㅋ,2,0,2
아 나 진짜 너무 기대되고 설레서 대가리가 부들거림..... 소설 본 사람들은 이해하겠지....나 이 에피 정말 좋아... 리코팀 비록 한주지만 푹 쉬고 오세요 겁나 기대하고 있겠습니다,42,13,29
화산귀한 볼때 좋아요 먼저 박고 보는사람 개추솔직히 진짜 겁나 재미있음ㅋㅋㅋ 청명이 반응봐봐 아기가 따로없다니깐ㅋㅋㅋ,2,0,2
나왔다 사해상해 이공자!!!!!!,2,0,2
이설 언니 팔근육 쩔어요,3,0,3
작가님 짧은시간이시겠지만 푹쉬다오십쇼!!,1,0,1
썸네일 청명이 너무이뻐❤️,2,0,2
조걸아...피해..,1,0,1
아아 드디어 그 이름에 나왔습니다 사천 당가......,15,7,8
이설아 왜 흑화했니..그나저나 드디어 당가 !!,3,0,3
리코팀!!작가의 말에 사간이아니라 시간으로 고쳐야할것같습니다..!!!!!,1,0,1
저 저 놀릴거리 하나 생겼 다는 듯한 저 눈빛 봐라 저,2,0,2
30일에 얼마나 쩌는 퀄리티로 돌아올지 기대가 됩니다,2,0,2
명아..있는집자식 니가 ㅈ팼다,1,0,1
오구이뻐,2,0,2
태도가 돌변하겠구만 ㅋ 더많은 돈은 언제나 옳다,2,0,2
''청명이가 새로운 돈줄을 찾았습니다'',29462,51,29411
애들 웃는 거 농담곰 짤 같아서 귀여움ㅋㅋㅋㅋㅋㅋ,3,0,3
사천에피를 앞두고 휴재라니!!ㅠㅠㅠㅠㅠ,3,0,3
ㅋㅋㅋㅋ청명이 표정보소ㅋㅋㅋ,1,0,1
크 이제 당가부터 시작해서 여러문파 만나고 혼원단 연단하고 엄청 재밌는 파트 시작 합니다!!,2,0,2
다들 얼굴이 홀쭉해진게 게웃기네 ㅋㅋㅋㅋㅋㅋ,0,0,0
아 이설언니 안그래도 홀쭉한 얼굴에 표정까지 없으니까 너무 해골같잖앜ㅋㅋㅋ,0,0,0
있는집 자식ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0
ㅋㅋㅋ 있는집 자식이라고 청명이 표정 바뀌는거봐ㅋㅋ 우리 조걸 사형 잠깐 이나마 사랑받겠네ㅋㅋㅋ,0,0,0
소설로 볼때 생각했던것보다 조걸이네 집 더 크고 화려함 ㅋㅋ,2,0,2
다음 주에 당가 나오겠다!!!!!!,0,0,0
진짜 제일 도련님같지 않은 놈이 도련님이래.....,2,0,2
조걸 빼고 다 고아나 부모한테 버려진 애들아닌가?,1,0,1
와 유이설도 반송장 얼굴 되는구나... 긴가민가했는데 애들 얼굴을 너무 잘 구김,4,0,4
청명이 막짤 뭐야ㅋㅋ,1,0,1
작가의 말 시간 오타났어요,3,1,2
저거 저거 또 쪽쪽 다 빨아먹겠네,1,0,1
한주 휴재니 다행이긴 하다만 빡치는건 어쩔수없군 이다음부터 진짜 웹툰기준이면 4년동안은 ㅈㄴ재밌어 질텐데 흑흑,0,0,0
썸넬 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0
웬일로 조걸이 똑똑해 보이지,0,0,0
동룡이도 그렇고 유이설도 얼굴이 점점 썩어가 ㅋㅋㅋㅋ,0,0,0
휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니..... 휴재라니.....,3,2,1
30일 ㅈㄴ킹받네,0,0,0
눈 빛나는거봐라ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0
너돈내꼬 내돈내꼬,0,0,0
안돼.... 내 생일날 보고싶었는데....흑흑,1,0,1
ㅋㅋㅋ,0,0,0
썸네일이 이거였어?? ㅋㅋㅋㅋㅋㅋㅋㅋ,1,0,1
땀구멍 하나는 뚫었네 ㅋㅋㅋㅋㅋ,0,0,0
리코팀 오탈자 있어요..휴재라뇨...너무 심한오타니 정정부탁합니다.,2,2,0
드이어 당가!!!!!!!!!!!당가라고!!!!!!!!!!!!!!!,1,0,1
후하 후하 떨린다 진짜 곧이다,1,0,1
청명이 표정 바로 갈아치우는거 봐 ㅋㅋㅋ엄머ㅓ머 어머머 확실히 돈이 최고다 ㅋㅋㅋ,2,1,1
유이설 내팔뚝보다 더 좋네,2,0,2
회상씬에 이설이 팔근육 뭐야...?언니 나 주거,4,0,4
청명이 반응 투명하다 ㅋㅋㅋㅋㅋ,0,0,0
악마 ㅅ 아니 청명: ... 사형! 있는집 자식이였어?이제부터 일일 수강료 받습니다^^,1,0,1
재정비...꼭 필요하나요? ㅜ,0,0,0
중간에 물 긷고 오르는 장면에서 유이설 근육에서 멈칫함. 소설로 볼때는 몰랐는데 역시 화산채다운 기상임....,4,0,4
입이 닭똥꼬냨ㅋㅋㅋㅋㅋ,0,0,0
조걸 있는집 자식인게 드디어 밝혀지다......,1,0,1
???:제벌집 돈줄 사형,2,0,2
휴재라니 휴재라니............. 소설보러 가야겠다.,2,0,2
잠만 작가말뭐야 30일돌아온다는거야?,0,0,0
형이 절 계속 패는것도 추궁사혈인가요?,1,0,1
아 김청명ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 바로 대우 달라지는 것 봐,1,0,1
휴재 느낌 들더니 웹툰을 얼마나 처보면 휴재각이 느껴지는 거지,1,0,1
형 나 조금만,0,0,0
아 조걸이 있는 집 자식인데 김청명 왜 니가 설레냐고ㅋㅋㅋㅋㅋ,0,0,0
조걸 ㅋㅋㅋ 부자였네 ㅋㅋㅋ 진짜 부자는 숨기는 법,0,0,0
소설 볼 땐 얼마나 큰건지 했는데 엄청크네ㅋㅋㅋㅋㅋ,0,0,0
조걸이네 상단 생각보다 더 크네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 하나도 안 어울리네,0,0,0
아니 뭐야 조걸네 집 상상보다 더 쩌는 집이였어 지혼자 세월의 풍파는 다 맞은 걸이가 저 까리한 집 자식이라니 인지부조화 와,0,0,0
너 왜 화산 왔냐,1,0,1
개재미있는 에피소드 시작이다,5,2,3
유이설 너무 좋앙,1,0,1
막컷청명이너무기엽다,3,0,3
당보까지 약 한달이면 되려나???당보 빨리 보고 싶노,0,1,-1
유이설 수련할때 포니테일로 묶은거 보신분.?,1,0,1
청명이 눈빛 초롱초롱 +_+,1,0,1
중간에 유이설 팔뚝 봐 ㅋㅋㄱㄱㅋㅋㅋㅋㅋㅋㄱㄱㅋㅋ남자 팔뚝 아니냐고 ㅋㅋㅋㅋ큐ㅠㅠㅠㅜ,2,0,2
이제 걸이집 음식 다 털리겠네...,0,0,0
성도 도착했을때 동룡이 몰골보고 바로ㅠ뿜었넼ㅋㅋㅋㄱㅋㄱㅋㄱㄱㅋㄱ ㅠㅠㅠㅜㅠ,0,0,0
예? 한주쉰다고여?.......R.I.P,0,0,0
잼는데 별점 왜 이럼 ??,2,1,1
사천당가부터 스토리 더 재밌어지니 쿠키 많이 구워두시죠,1,1,0
"소설로 볼 때는 그냥 좀 많이 큰 상단일 줄 알았는데 생각보다 많이 있는 집 아들이었구나,,,",0,0,0
"속보, 작은 상회 집안이라던 조걸.... 부잣집 아들로 밝혀져 충격....",0,0,0
시험기간 일부러 쉬어주는 거라고 생각할게요~~,0,0,0
거 리코팀 양반들 장난이 너무 심한거 아니오1주일 휴재라니!,0,0,0
있는집 자식이였녴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0
확 바뀌는 얼굴과 눈은 뭘까?,1,0,1
사담 진짜안하고 지내나보네 ㅋㅋㅋ 저걸 어케 모르고있었지 ㅋㅋㅋ,1,0,1
물통 지고 올라갈때 유이설 포니테일 개쩌는데 더 갖다주세요,0,0,0
유이설 혼자 모하냐고 ㅋㅋㅋ ㅠㅠㅠㅠ ㅠ아 ㅜㅠㅠ ㅠㅜㅜ 말 걸어볼 사회성은업고 몰래 숨어서 듣고잇네 진짜 귀야워서 미치겟ㄸ ㅏ 내 ㅠㅠ ㅠㅠ ㅠㅠㅠ ㅍ ㅠ,3,1,2
조걸 어카냐 다털리겠네,2,1,1
있는 집 자식 조걸,1,0,1
세상에는 3대 마요가 있죠1.참치마요 2.치킨마요 3.작가님 가지마요,3,2,1
리코팀..휴재라뇨...휴재라뇨...,0,1,-1
여기서도 돈 뜯어내려하는 게 보인다,0,0,0
혼원단? 그냥 사줄게,0,1,-1
와 곧 있으면 햄뵤 나온다!!,2,1,1
있는 집 자식 청명할배 표정 ㅋㅋㅋㅋㅋㅋ ㅠㅠ 귀ㅕ웡,0,0,0
이제!!!드디어!!끄윽..................⚰️,1,0,1
조걸이 너너너 이자쉭..돈좀 있는 자식이였냐?,0,0,0
순식간에 삭았네.......,0,0,0
분명히 평범한 상인집 아들이라하지 않았나...,0,0,0
여자고 남자고 안가리는거 아주좋아 남녀평등 ㅋㅋㅋ,0,0,0
저...저 밝히는것 봐라... 나도 그랬을듯 걸이랑 친하게 지내야지^^,0,0,0
이설이 정보 캐려고 기둥 뒤에 숨어있는거냐고 ㅜㅜ 귀여워,0,0,0
당가주님 곧만나요오~~~~!~!~!~!~!,1,0,1
청명은 사형의 집에서 얼마나 떼먹을 것인가에 대하여,1,0,1
30일.....,0,0,0
대부호조걸,0,0,0
어쩐지 양이 조금 많더라 😭,1,0,1
청명이 눈 빛내는거 봐라,1,0,1
조걸은 사천에서 꽤 잘 나가는 상단 차남이었지 참 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 걸아 ㅋㅋㅋㅋㅋㅋ,1,0,1
청명이가 과거의 화산이랑 지금의 화산이랑 따로 보면서 이 화산도 괜찮다고 하는게 너무 슬프다.. ㅜㅜ,2,0,2
조걸이가 처음 받는 사제의 초롱초롱한 눈빛...,1,0,1
또 휴재쳐하네 ㅋㅋ 그냥 맘대로 해라~,0,3,-3
유이설 못생기게 그리기 싫으니까 은근슬쩍 잘 빼네 ㅋㅋ,0,0,0
유이설 근육량이 ㄷㄷ.... 하기야 청명이 키우는 오검이니까ㅋㅋ,2,0,2
미친 걸이가 잘생겨보이기 시작햇thㅓ..,0,0,0
어떡하지 청명이가 너무 귀엽다,2,0,2
청명이 얼굴 실화인가요..? 가면갈수록 얘가 감성적인 아이로 변하는것 같아..,0,0,0
마지막 청명이 눈 돈 냄세 맡은 거 같은데?ㅋㅋ,0,0,0
청명이 인간은 맞았구나,0,1,-1
청명이의 예쁜 썸네일의 이유를 납득했다.,2,1,1
돈에 눈돌아갔어 또 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아이고야 화종지회때는 사숙 집이더니 이번에는 사형네?,0,0,0
